speaker,script,position1,function1,position2,function2,match,agreement
*GARY:,           ⌊ Oh he was t⌋aking it ⌈2 ou:t ⌉2 . ,,,,,,
*JULI:,                                  ⌊2 &=in ⌋2 He was ⌈3 taking it ou:t ⌉3 . ,,,,,,
*GARY:,                                                    ⌊3 Oh okay ,,,,,,
,I saw the big ⌋3 d:ump⌈4truck ⌉4 . ,,,,,,
*JULI:,                      ⌊4 &=in ⌋4 Yeah . ,,,,,,
*JULI:,Well ,,,,,,
,that was Havens was taking it out . ,,,,,,
*JULI:,Um ,,,,,,
,Orville Havens . ,,,,,,
*JULI:,(..) a:nd uh his son . ,,,,,,
*JULI:,Which I can't remember his name . ,,,,,,
*JULI:,Starts with an el . ,,,,,,
*JULI:,Lenny or s⌈omething . ,,,,,,
*GARY:,          ⌊ And he was taking it to: someplace else ⌋ . ,,,,,,
*JULI:,Lenny and Orville . ,,,,,,
*JULI:,&=in He was taking it ⌉ to: one of my students ,,,,,,
,who lives (.) on the road behind me ,,,,,,
,⌈ who put in a ring ⌉ but didn't have any sand y⌈2et . ,UM,T1,UM,T1,MATCH,
*GARY:,⌊ Okay ⌋ . ,,,,,,
*GARY:,                                                ⌊2 O:kay ⌋2 . ,,,,,,
*JULI:,&=in So ⌉2 she got a great deal . ,,,,,,
*JULI:,She got about a third of my sand ,,,,,,
,&=in that I paid &=ex ,,,,,,
,twelve or thirteen-hundred dollars for delivered ,,,,,,
,&=in and she got it a- ,,,,,,
,got about a third of it ,,,,,,
,for about two-hundred and fifty bucks . ,,,,,,
*GARY:,Hey: that's good . ,,,,,,
*JULI:,(..) And so it was a lot cheaper ⌈ than if she'd ⌉ bought it . ,,,,,,
*GARY:,                                 ⌊ Yeah ⌋ . ,,,,,,
*JULI:,cause I only charged her ,,,,,,
,&=in a buck &=ex ,,,,,,
,(..) a buck a ton ,,,,,,
,which is what I paid for it . ,,,,,,
*JULI:,But then I had to pay a lot more to have it hauled in . ,UI,T4,UI,T4,MATCH,
*GARY:,(.) ⌈ Yeah ⌉ . ,,,,,,
*JULI:,    ⌊ &=in ⌋ The hauling is what costs so much . ,,,,,,
*JULI:,(..) ⌈2 &{l=X But I'll sh- &}l=X ⌉2 +... ,UI,T4,UI,I2,UNMATCH,T4
*GARY:,     ⌊2 So uh⌋2: ,,,,,,
,(..) yeah ,,,,,,
,you know ,,,,,,
,(..) My ,,,,,,
,my arena isn't very (.) level . ,,,,,,
*JULI:,(..) &=in Well it cost her a lot less to level hers ,,,,,,
,but it wasn't as big as mine ,UI,T1,UI,T1,MATCH,
,or as (..) unlevel . ,,,,,,
*JULI:,(..) This is my tractor . ,,,,,,
*JULI:,(..) It's masquerading as an Isuzu . ,,,,,,
*JULI:,But (.) ⌈ it really is my ⌉ tractor . ,UI,T4,UI,T3,UNMATCH,T3
*GARY:,        ⌊ &=laugh &=laugh &=laugh ⌋ ,,,,,,
,Foggy meadows . ,,,,,,
*JULI:,(..) My handyman did that . ,,,,,,
*JULI:,I haven't seen him for a while ,,,,,,
,I think he quit . ,,,,,,
*JULI:,And didn't tell me . ,,,,,,
*JULI:,(..) That's my roommate +/. ,,,,,,
*JULI:,One of my roommate's horses is here ,,,,,,
,&{l=CRK and one's in there but &}l=CRK ,UI,T1,UI,T1,MATCH,
,(.) he's hiding . ,,,,,,
*JULI:,(..) And then ,,,,,,
,this is the field +/. ,,,,,,
*JULI:,This is what we call the witch field ,,,,,,
,the mares live out there ,,,,,,
,they get turned out there during the day ,,,,,,
,(..) and then (.) that's the gelding field ,,,,,,
,and my stallion lives out with the geldings ,,,,,,
,(..) And Bru:ge stands here half the day wanting to come in ,,,,,,
,and then after he goes in he wants to go out . ,,,,,,
*GARY:,(.) &=laugh &=laugh &=laugh (.) &=laugh . ,,,,,,
*JULI:,He's like a lotta people's children in the winter time . ,,,,,,
*GARY:,The mare field and the gelding field . ,,,,,,
*JULI:,(.) And the Chestnut +/. ,,,,,,
*JULI:,You see a dark grey on this side ? ,,,,,,
*JULI:,And then a chestnut (.) with his tail to us . ,,,,,,
*GARY:,(..) Yeah . ,,,,,,
*JULI:,The chestnut is my stallion &=ex . ,,,,,,
*JULI:,(.) And he's just as mellow as +/. ,,,,,,
*JULI:,&=in (.) He's mellower than most geldings . ,,,,,,
*JULI:,He's a sweetheart . ,,,,,,
*JULI:,(..) A:nd the mare and baby ,,,,,,
,are (.) up the road ,,,,,,
,a half mile ,,,,,,
,(..) If you go (.) through the (.) gateposts ? ,,,,,,
*JULI:,Th- where it says Stray Winds Two ? ,,,,,,
*JULI:,&=in And just go through there and look to your left ,,,,,,
,there's a pasture . ,,,,,,
*JULI:,And I've got the mare and baby up there in a ⌈ seven-acre ⌉ pasture . ,,,,,,
*GARY:,                                             ⌊ Wow ⌋ . ,,,,,,
*JULI:,(..) And ⌈2 we've got ⌉2 +... ,,,,,,
*GARY:,         ⌊2 &{l=P Wow &}l=P ⌋2 . ,,,,,,
*JULI:,(..) Right now we're down to twenty horses here . ,,,,,,
*JULI:,Which is great &=ex . ,,,,,,
*JULI:,(..) And then ,,,,,,
,&=in my roommate's old horse is going out to pasture the first of the month too . ,,,,,,
*JULI:,(..) He's um ,,,,,,
,(..) had a real rough year ,,,,,,
,he had cancer ,,,,,,
,a:nd ,,,,,,
,(..) he lost one eye ,,,,,,
,and the other eye is going blind ,,,,,,
,and this'll probably be his last summer ⌈ and &=ex ⌉ . ,,,,,,
*GARY:,                                        ⌊ Mm ⌋ . ,,,,,,
*JULI:,she's not riding him a whole lot . ,,,,,,
*JULI:,But he's still pretty happy . ,UI,T1,UI,T1,MATCH,
*JULI:,(.) &=in So we'll put him out to pasture and let him eat grass for a summer ,,,,,,
,and &=ex ,,,,,,
,see how he is in the fall . ,,,,,,
*JULI:,(..) And if he's &=ex ,,,,,,
,if he's &=ex ,,,,,,
,&=in looks like he's gonna lose the sight in the other eye totally ,,,,,,
,we'll put him down in the fall &=ex . ,,,,,,
*JULI:,I'm not gonna let him wander around blind &=ex . ,,,,,,
*JULI:,(..) It's not fair to him . ,,,,,,
*JULI:,(..) He's been a grand horse . ,,,,,,
*JULI:,(..) But none of ours go to the killers at the end of their life &=ex . ,UI,T4,UI,T4,MATCH,
*GARY:,(..) Where do they go . ,,,,,,
*JULI:,(..) They get put down ,,,,,,
,and then either buried or just hauled off &=ex . ,,,,,,
*JULI:,(..) &=in But we put em down at home . ,UI,T2,UI,T4,UNMATCH,T4
*JULI:,(..) &=tsk I don't +/. ,,,,,,
*JULI:,I don't put them through (..) going out to the sale and ,,,,,,
,&=in being menh- manhandled ,,,,,,
,and stuck in semi trucks ,,,,,,
,and scared to death at the l- end of their lives . ,,,,,,
*JULI:,I just &=ex . ,,,,,,
*GARY:,⌈ Hm ⌉ . ,,,,,,
*JULI:,⌊ &=in ⌋ don't believe in that . ,,,,,,
*JULI:,That's probably why I'll (.) always be poor &=ex . ,,,,,,
*JULI:,(..) &=in But I do a lotta horse rescue . ,UI,T4,UI,T4?,MATCH,
*JULI:,I've bought a lot from the killers . ,,,,,,
*JULI:,Um ,,,,,,
,in fact ,,,,,,
,(.) this black horse (..) of my roommate's came from ,,,,,,
,(.) he was going to the killer's four years ago . ,,,,,,
*JULI:,(..) Not this one . ,,,,,,
*JULI:,The one that (..) is b- (.) blind now . ,,,,,,
*JULI:,(..) And he was considered a killer . ,,,,,,
*JULI:,(..) An unmanageable . ,,,,,,
*JULI:,(..) And he's been perfectly lovely ,,,,,,
,I give the little kids lessons on him . ,,,,,,
*GARY:,(.) Hm . ,,,,,,
*JULI:,(..) So ,,,,,,
,I've had him (..) four years . ,,,,,,
*JULI:,(.) Sold him to my roommate a couple years ago ,,,,,,
,it was her (..) second horse . ,,,,,,
*JULI:,(..) A:nd uh ,,,,,,
,(..) they've cleaned up in competitive trail and ,,,,,,
,just had a great time and ,,,,,,
,(..) fox hunted him and ,,,,,,
,&=in ⌈ &=lengthened He's ⌉ just real game . ,,,,,,
*GARY:,     ⌊ Hm ⌋ . ,,,,,,
*JULI:,He's a purebred Arabian . ,,,,,,
*JULI:,All bla:ck . ,,,,,,
*JULI:,(..) And he's just great . ,,,,,,
*JULI:,(..) A:nd uh ,,,,,,
,an- (.) nother one I s:aved from the killers ,,,,,,
,three years ago ,,,,,,
,(..) the l:ight chestnut with the blond tail swishing at us ? ,,,,,,
*GARY:,(.) Yeah . ,,,,,,
*JULI:,(..) He's a mustang . ,,,,,,
*JULI:,And he was four years old going to the killers out at Calhan ,,,,,,
,&=in (..) and he was way down on the sales list ,,,,,,
,and he was pretty spooky . ,,,,,,
*JULI:,(..) So I m- +/. ,,,,,,
*JULI:,I had eight horses at the time ,,,,,,
,so I made one of my customers buy him . ,,,,,,
*JULI:,(..) I said he's &{l=VOX gonna make a wonderful hunt horse ,,,,,,
,when he gets broke &}l=VOX . ,,,,,,
*JULI:,&=laugh &=ex &=laugh &=laugh &=laugh &=laugh &=laugh . ,,,,,,
*GARY:,&=laugh &=ex . ,,,,,,
*JULI:,&=in And he did . ,,,,,,
*JULI:,(..) And he's absolutely lovely ,,,,,,
,and he now belongs to a sixteen-year-old girl ,,,,,,
,who competes him in ,,,,,,
,&=in hunter jumper . ,,,,,,
*GARY:,⌈ Gee:s ⌉ . ,,,,,,
*JULI:,⌊ &{l=X Nay:track &}l=X ,,,,,,
,&=in and ⌋ she hunts him . ,,,,,,
*GARY:,(..) That's ⌈2 great ⌉2 . ,,,,,,
*JULI:,            ⌊2 And she does ⌋2 dressage on him . ,,,,,,
*JULI:,And he jumps great ,,,,,,
,he does dressage ,,,,,,
,he does everything you ask him to do ,,,,,,
,except drive . ,,,,,,
*JULI:,&=in We tried driving him [% laugh] ,,,,,,
,(..) &=in ⌈ &=lengthened I used to h- h- ⌉ +... ,,,,,,
*GARY:,          ⌊ Driving as i:n ⌋ ,,,,,,
,(..) putting +/. ,,,,,,
*GARY:,loading him ? ,,,,,,
*JULI:,(..) Driving him with a cart . ,,,,,,
*GARY:,(..) Oh . ,,,,,,
*GARY:,With a cart . ,,,,,,
*JULI:,(.) &=laugh &=laugh &=laugh &=laugh ⌈ &=laugh ⌉ . ,,,,,,
*GARY:,                                    ⌊ mean ⌋ ,,,,,,
,making &{l=X you &}l=X ⌈2 pull a wagon ⌉2 . ,,,,,,
*JULI:,                       ⌊2 &=in ⌋2 (.) Yes ,,,,,,
,mak⌈3ing him pull a cart ⌉3 . ,,,,,,
*GARY:,   ⌊3 Oh: okay ⌋3 . ,,,,,,
*GARY:,⌈4 Okay: . ,,,,,,
*JULI:,⌊4 &=in Well we did a:ll the gr⌋4oundwork . ,,,,,,
*GARY:,&=in &{l=X There's &}l=X ⌉4 +... ,,,,,,
*JULI:,This horse was doing great on the ground ,,,,,,
,we'd harnessed him ,,,,,,
,We'd been doing for two years . ,,,,,,
*JULI:,You know ,,,,,,
,let's break this horse to drive . ,,,,,,
*JULI:,Cause he's part Belgian . ,,,,,,
*JULI:,He's pretty cute . ,,,,,,
*JULI:,(.) He's about a quarter Belgian . ,,,,,,
*JULI:,&=in And he came from around Reno Nevada . ,,,,,,
*JULI:,(..) A:nd uh ,,,,,,
,so we did all the groundwork ,,,,,,
,just had a great time with him ,,,,,,
,&=in a:nd I had this guy come out that drives Belgians and ,,,,,,
,(..) and he was gonna (..) put in fence posts ,,,,,,
,but the ground was too frozen . ,UI,T1,UI,T4,UNMATCH,T4
*JULI:,So ,,,,,,
,&=in he said &{l=VOX we:ll I don't have anything else to do &}l=VOX ,,,,,,
,and I told him about this horse ,,,,,,
,he said let me see this horse . ,,,,,,
*JULI:,And he had Belgians ,,,,,,
,he said wow ,,,,,,
,he does look like a baby Belgian . ,,,,,,
*JULI:,He's real cute . ,,,,,,
*JULI:,⌈ &=in ⌉ And he ⌈2 asked me what I'd ⌉2 done to him and . ,,,,,,
*GARY:,⌊ &=laugh &=ex ⌋ ,,,,,,
,              ⌊2 Baby Bel- ⌋2 +... ,,,,,,
*JULI:,a:nd I said well ,,,,,,
,we've done a:ll this groundwork ,,,,,,
,we've drug a drag with him ,,,,,,
,and he's doing really good- . ,,,,,,
*JULI:,&=in So he (..) put the harness on ,,,,,,
,checked it all out for me ,,,,,,
,cause I don't know (.) as ,,,,,,
,(..) that much about it ,,,,,,
,which is why I'd never hooked him to a cart . ,,,,,,
*JULI:,We just played on the ground . ,,,,,,
*JULI:,&=in A:nd um ,,,,,,
,he said well ,,,,,,
,everything's good he:re ,,,,,,
,and he drove him around ,,,,,,
,put the drag on him ,,,,,,
,he said oh: ,,,,,,
,this horse is ready to drive ,,,,,,
,I said are you sure ? ,,,,,,
*JULI:,&=in I said when this horse spooks [% laugh] ,,,,,,
,&{l=@ it's a pretty tremendous spook &}l=@ . ,,,,,,
*GARY:,Hm . ,,,,,,
*JULI:,(..) &=laugh &=in &{l=VOX I said and you don't want him to spook &}l=VOX . ,,,,,,
*JULI:,&=in He said &{l=VOX nah ,,,,,,
,he's gonna be ju:st fine &}l=VOX . ,,,,,,
*JULI:,&=in (.) He hooked him to the cart ,,,,,,
,(..) He got in ,,,,,,
,told me let go ,,,,,,
,I stepped back two steps ,,,,,,
,the horse took two steps ,,,,,,
,(..) bucked ,,,,,,
,&=in kicked the guy out of the cart ,,,,,,
,&=in took off ,,,,,,
,the barn door was open . ,,,,,,
*JULI:,This used to be set up a little differently . ,,,,,,
*JULI:,&=in ⌈ Um ⌉ . ,,,,,,
*GARY:,     ⌊ &=ex ⌋ . ,,,,,,
*JULI:,this fence went straight across and ,,,,,,
,this was one big field ? ,,,,,,
*JULI:,(.) &=in And I had a different gate . ,,,,,,
*JULI:,(..) Because ,,,,,,
,h:e destroyed it . ,,,,,,
*JULI:,&=in He came [% laugh] out [% laugh] the end of the barn ,,,,,,
,(.) &=in (.) jumped (..) a four-and-a-half-foot g⌈ate ⌉ . ,,,,,,
*GARY:,                                                 ⌊ &=laugh &=ex ⌋ &=laugh &=ex . ,,,,,,
*JULI:,(..) The cart of course ,,,,,,
,smashed the gate . ,,,,,,
*JULI:,(..) And he went tearing around this whole field ,,,,,,
,with all the other horses in here ,,,,,,
,&=in &=lengthened for probably ten minutes . ,,,,,,
*JULI:,And he jumped . ,,,,,,
*GARY:,With (.) paraphernalia ,,,,,,
,(..) probably straps hanging to him ,,,,,,
,⌈ right ⌉ ? ,,,,,,
*JULI:,⌊ No ⌋ . ,,,,,,
*JULI:,(..) The cart was still attached . ,,,,,,
*GARY:,&=laugh &=ex ⌈ &=laugh &=laugh . ,,,,,,
*JULI:,             ⌊ &{l=MRC The cart was still attached &}l=MRC ⌋ . ,,,,,,
*GARY:,&=in &{l=@ The cart went through the ⌉ (.) gate &}l=@ ? ,,,,,,
*GARY:,⌈2 &=in (.) Gee [% laugh] ⌉2 . ,,,,,,
*JULI:,⌊2 &=in The c- ʔuh the cart went ⌋2 through the gate ,,,,,,
,⌈3 knocked the gate flat ⌉3 . ,,,,,,
*GARY:,⌊3 &=in &=lengthened ⌋3 . ,,,,,,
*JULI:,ʔI- +/. ,,,,,,
*JULI:,⌈ It was one of the alum⌉inum type- (.) type gates . ,,,,,,
*GARY:,⌊ &=laugh &=lengthened &=laugh &=laugh &=laugh ⌋ . ,,,,,,
*JULI:,⌈2 like that little one ⌉2 ? ,,,,,,
*GARY:,⌊2 &=in &=lengthened ⌋2 . ,,,,,,
*JULI:,Only it was the big ⌈3 one ? ,,,,,,
*GARY:,                    ⌊3 Yeah ⌋3 . ,,,,,,
*JULI:,&=in ⌉3 &=lengthened And it was flat ,,,,,,
,it was mushed ,,,,,,
,that's why I had to get a new gate . ,,,,,,
*JULI:,&=in ⌈ A:nd uh: ⌉ . ,,,,,,
*GARY:,     ⌊ Incredible ⌋ . ,,,,,,
*JULI:,well I've replaced fences since then . ,,,,,,
*JULI:,&=in But he went tearing around ,UI,T4,UI,T4,MATCH,
,scared all the other horses to death ,,,,,,
,and there was a section down there which ,,,,,,
,(..) used to be a part of a fence ,,,,,,
,You can see it . ,,,,,,
*JULI:,See the part tha- +/. ,,,,,,
*JULI:,(.) It just makes kind of a ⌈ upside⌉-down U ? ,,,,,,
*GARY:,                            ⌊ Yeah ⌋ . ,,,,,,
*GARY:,⌈2 Yeah ⌉2 . ,,,,,,
*JULI:,⌊2 &=in ⌋2 He jumped that with the cart too ,,,,,,
,and knocked it over ,,,,,,
,I mean ,,,,,,
,he cleared it . ,,,,,,
*JULI:,&=in But the (..) cart knocked it over . ,UI,T4,UI,T3,UNMATCH,T3
*JULI:,&=in And sent that all flying . ,,,,,,
*JULI:,(..) A:nd finally the cart:'s wheels got smashed enough ,,,,,,
,that it just wasn't dragging too well anymore [% laugh] ,,,,,,
,&{l=@ and he was dragging &}l=@ dead weight . ,,,,,,
*JULI:,And he fi- ,,,,,,
,he stopped up on top of this hill ,,,,,,
,&=in ⌈ &=lengthened and I was going h⌉:o:ly cow . ,,,,,,
*GARY:,     ⌊ Golly day ⌋ . ,,,,,,
*JULI:,And in the meantime- ,,,,,,
,I had a little mini about this big that was out there ,,,,,,
,and he got trampled by (.) the other horses . ,,,,,,
*JULI:,He ⌈ was okay ⌉ . ,,,,,,
*GARY:,   ⌊ Mm ⌋ . ,,,,,,
*JULI:,He was on Bute for a couple days . ,,,,FALSE,,
*JULI:,(..) And he liked it . ,,,,,,
*JULI:,(..) Real strange . ,,,,,,
*JULI:,&=in &{l=VOX Give me my Bute &}l=VOX . ,,,,FALSE,,
*JULI:,&=SLURP ,,,,,,
,(..) &=laugh &=laugh &=laugh &=laugh ,,,,,,
,All other horses hate it . ,,,,,,
*JULI:,&=in But he got tram- +/. ,UI,T4,UI,T4,MATCH,
*JULI:,He had hoof prints on his shoulder and ribs . ,,,,,,
*JULI:,&=in &=lengthened And another horse ,,,,,,
,was permanently lame after th- +/. ,,,,,,
*JULI:,He was ,,,,,,
,(..) borderline lame anyway ,,,,,,
,he was doing walk trot and that's all ,,,,,,
,an old lame (..) Appaloosa ,,,,,,
,but he broke a bone in his foot . ,UI,T4,UI,T4,MATCH,
*JULI:,(.) &=in He just +/. ,,,,,,
*JULI:,He made a sharp turn ? ,,,,,,
*JULI:,(..) On the hill ,,,,,,
,and just +/. ,,,,,,
*JULI:,(.) He broke off a piece of his side bone . ,,,,,,
*JULI:,&=in &=lengthened So he's retired (.) totally now . ,,,,,,
*JULI:,(..) Just getting fat and not working . ,,,,,,
*GARY:,(..) Mm . ,,,,,,
*JULI:,(..) A:nd uh ,,,,,,
,(.) but . ,UI,I2,UI,I2,MATCH,
*GARY:,⌈ So much for uh: (.) carts ⌉ . ,,,,,,
*JULI:,⌊ &=in I walked up there &=ex ⌋ ,,,,,,
,(.) and [% laugh] ,,,,,,
,&=in hoping he wouldn't run over me ,,,,,,
,with what was left of the cart [% laugh] . ,,,,,,
*JULI:,&=in And I took a knife with me ,,,,,,
,and I was a- +/. ,,,,,,
*JULI:,And I didn't have to use it ,,,,,,
,I was able to just unhook everything pretty quick ,,,,,,
,and l:et him out of the shafts . ,,,,,,
*JULI:,&=in (..) A:nd um ,,,,,,
,he h- +/. ,,,,,,
*JULI:,(.) The only injury he had ,,,,,,
,And part of the time the shafts ,,,,,,
,and it's a metal cart ,,,,,,
,(.) the shaft was under his belly ,,,,,,
,and in between his front legs ,,,,,,
,and I thought ,,,,,,
,⌈ he's gonna ⌉ tea:r himself apart . ,,,,,,
*GARY:,⌊ Mm ⌋ . ,,,,,,
*JULI:,No:t a mark on his hind legs . ,,,,,,
*JULI:,&=in He had a puncture wound on the back of his forearm here ,,,,,,
,(..) Small (..) tiny (..) puncture wound . ,,,,,,
*JULI:,But it swelled up like that . ,UI,T1,UI,T1,MATCH,
*JULI:,(.) &=in He did a lotta (..) bruising and muscle da⌈mage ⌉ . ,,,,,,
*GARY:,                                                   ⌊ Mm ⌋ . ,,,,,,
*JULI:,&=in A:nd um ,,,,,,
,(..) the vet happened to be out ,,,,,,
,(.) &{l=X yeah &}l=X I think he was +/. ,,,,,,
*JULI:,He came out about an hour [% laugh] la [% laugh] ter [% laugh] ,,,,,,
,and I showed him what had happened ,,,,,,
,and he said &{l=VOX yeah: &}l=VOX ,,,,,,
,(.) &=in &=lengthened he'll be out for six weeks . ,,,,,,
*JULI:,Which was (..) the b- rest of the hunt season . ,,,,,,
*JULI:,(..) He hunted two weekends later ,,,,,,
,and was never ever lame . ,,,,,,
*GARY:,(..) &=PFEW . ,,,,,,
*JULI:,Never lame . ,,,,,,
*JULI:,He's really tough . ,,,,,,
*JULI:,&=in And for (..) three week⌈s ⌉ . ,,,,,,
*GARY:,                            ⌊ Hi ⌋ . ,,,,,,
*JACK:,⌈2 &{l=P &{l=X How are you &}l=X &}l=P ⌉2 . ,,,,,,
*JULI:,⌊2 after I took ⌋2 +/. ,,,,,,
*JULI:,after that ? ,,,,,,
*JULI:,When I take the cay- (.) hay cart out ? ,,,,,,
*JULI:,(..) To feed the horses ? ,,,,,,
*JULI:,&=in They'd all ru:n and scare: and spook . ,,,,,,
*GARY:,⌈ &=laugh &=laugh &=laugh &=laugh &=laugh . ,,,,,,
*JULI:,⌊ Cause it sounded just like that pony [% laugh] cart [% laugh] ⌋ . ,,,,,,
*GARY:,&=in (.) I:'ll ⌉ be darned . ,,,,,,
*GARY:,(..) I ⌈2 tell you what ⌉2 . ,,,,,,
*JACK:,       ⌊2 When do you need to go ⌋2 . ,,,,,,
*GARY:,(..) Forget ⌈3 that cart ⌉3 . ,,,,,,
*JULI:,            ⌊3 I don't need +/. ,,,,,,
*JULI:,Oh ⌋3 . ,,,,,,
*JULI:,(..) Um ,,,,,,
,(..) sh:oo:t . ,,,,,,
*JULI:,(..) I need to go now . ,,,,,,
*JACK:,Okay . ,,,,,,
*JULI:,(.) Okay⌈: ⌉ ? ,,,,,,
*JACK:,        ⌊ I'm just ⌋ gonna put this away . ,,,,,,
*JACK:,&=in I'll just ride Canso tomorrow . ,,,,,,
*JULI:,Okay . ,,,,,,
*JACK:,U:m ,,,,,,
,(.) I can stay after the lesson and work some ⌈ X ⌉ . ,,,,,,
*JULI:,                                              ⌊ Al⌋right . ,,,,,,
*JULI:,(.) God I didn't know it was so late . ,,,,,,
*JACK:,⌈ &=laugh &=lengthened It's o⌉kay . ,,,,,,
*JULI:,⌊ but I have to go . ,TI,T1,TI,T4,UNMATCH,T1
*JULI:,(.) That's ⌋ right . ,,,,,,
*JULI:,(.) Anyway . ,,,,,,
*JULI:,This is my barn . ,,,,,,
*GARY:,(..) O:kay . ,,,,,,
*JULI:,&{l=X And then &}l=X ⌈ then I have another barn down ⌉ here and . ,,,,,,
*JACK:,                     ⌊ This is her barn ⌋ . ,,,,,,
*JULI:,and ,,,,,,
,(..) These are the turn-outs ,,,,,,
,there's only five-and-a-half acres . ,,,,,,
*JULI:,(..) But it's pretty well arranged . ,UI,T1,UI,T1,MATCH,
*JACK:,(..) I'm her slave [% laugh] . ,,,,,,
*JULI:,This is my ⌈ slave for the summer &=ex ⌉ . ,,,,,,
*GARY:,           ⌊ You're her slave ,,,,,,
,oh alright ⌋ ,,,,,,
,⌈2 that's good ⌉2 . ,,,,,,
*JACK:,⌊2 &=laugh &=in ⌋2 . ,,,,,,
*JULI:,There's a tack room ,,,,,,
,oh: you did great sla⌈ve ⌉ . ,,,,,,
*JACK:,                     ⌊ &{l=X Does⌋⌈2n't it &}l=X look go:od ⌉2 ? ,,,,,,
*JULI:,                                  ⌊2 it looks wo:n⌋2⌈3der:ful⌉3⌈4: . ,,,,,,
*GARY:,                                  ⌊2 (.) Wow: ⌋2 . ,,,,,,
*GARY:,                                                    ⌊3 you did that ⌋3 ? ,,,,,,
*JACK:,                                                               ⌊4 My name is Jackie: ⌋4 . ,,,,,,
*JULI:,she cleaned it ⌉4 . ,,,,,,
*JACK:,⌈5 it's not really slave ⌉5 . ,,,,,,
*JULI:,⌊5 This is Jackie ⌋5 . ,,,,,,
*GARY:,⌊5 Hi ,,,,,,
,Jackie ⌋5 slave ? ,,,,,,
*GARY:,Alright . ,,,,,,
*JULI:,&=in ⌈ This ⌉ +... ,,,,,,
*JACK:,     ⌊ Yeah: ⌋ . ,,,,,,
*GARY:,That looks ni:ce . ,,,,,,
*JACK:,&{l=X You wanna ⌈ look through it &}l=X ⌉ ? ,,,,,,
*GARY:,                ⌊ My wife ⌋ ⌈2 wants a (.) a tack room ⌉2 . ,,,,,,
*JULI:,                ⌊ (.) This ⌋ ⌊2 is Ma:tt ,,,,,,
,(.) and this ⌋2 is ,,,,,,
,I'm ⌈3 sorry ⌉3 . ,,,,,,
*GARY:,    ⌊3 Gary ⌋3 . ,,,,,,
*JULI:,Gary . ,,,,,,
*JACK:,Hi⌈: ⌉ . ,,,,,,
*JULI:,  ⌊ This is ⌋ ⌈2 Gary ⌉2 Lavelle . ,,,,,,
*GARY:,              ⌊2 &{l=X Mhm &}l=X ⌋2 . ,,,,,,
*JULI:,This ⌈3 is ⌉3 . ,,,,,,
*GARY:,     ⌊3 Right ⌋3 ,,,,,,
,(..) Jamie's husband ,,,,,,
,that (.) I bought the pony from . ,,,,,,
*JACK:,(..) Oh okay . ,,,,,,
*JACK:,(..) She's looking good . ,,,,,,
*GARY:,Wow . ,,,,,,
*GARY:,(..) My wife wants one of these . ,,,,,,
*JACK:,&=laugh &=laugh &=laugh . ,,,,,,
*JULI:,(.) I have two . ,,,,,,
*JULI:,(..) But I can't s- +/. ,UI,T1,UI,T1,MATCH,
*JULI:,I have thr⌈ee: . ,,,,,,
*JACK:,          ⌊ Three ⌋ . ,,,,,,
*JULI:,And I can't s⌉pare them . ,,,,,,
*JULI:,I forgot . ,,,,,,
*JULI:,There's another ⌈ tack room outside ⌉ . ,,,,,,
*GARY:,                ⌊ That's nice ⌋ . ,,,,,,
*JACK:,⌈2 &=in Well . ,,,,,,
*JULI:,⌊2 &=in And (.) this is ⌋2 +... ,,,,,,
*JACK:,no it +/. ,,,,,,
*JACK:,It would⌉2n't lo⌈3ok right if this lef⌉3t . ,,,,,,
*GARY:,                ⌊3 What do you use to put your ⌋3 +/. ,,,,,,
*GARY:,put your uh ,,,,,,
,(..) these are ⌈ real ⌉ . ,,,,,,
*JACK:,               ⌊ I'm gonna ⌋ p- +... ,,,,,,
*GARY:,(..) ⌈2 Yeah . ,,,,,,
*JULI:,     ⌊2 Saddleracks ⌋2 . ,,,,,,
*GARY:,Those are ⌉2 real (..) racks . ,,,,,,
*JULI:,(.) Yeah ,,,,,,
,they're only about twelve bucks apiece . ,,,,,,
*GARY:,We have uh ,,,,,,
,(..) a triple rack . ,,,,,,
*JULI:,Mhm ? ,,,,,,
*GARY:,(.) But I haven't hooked it up yet . ,TI,T1,TI,T1,MATCH,
*GARY:,(..) Since we move⌈d ⌉ . ,,,,,,
*JACK:,                  ⌊ If ⌋ you want ⌈2 me to do that lesson sched⌉2ule for you . ,,,,,,
*JULI:,                                  ⌊2 And it's only been three years a- ⌋2 +/. ,,,,,,
*JULI:,(..) Yeah ,,,,,,
,⌈ maybe you can do that . ,,,,,,
*JACK:,⌊ I'll do it . ,,,,,,
*JACK:,I mean it's [% laugh] +... ,,,,,,
*JULI:,Clean that up and . ,,,,,,
*JACK:,&=in It's kinda o:ld ⌋ . ,,,,,,
*JULI:,(.) fix it ,,,,,,
,I +/. ,,,,,,
*JULI:,I really n⌉ee:d (.) a keeper . ,,,,,,
*JULI:,(.) I need an organizer to keep ⌈2 me ⌉2 straight . ,,,,,,
*JACK:,                                ⌊2 &=tsk ⌋2 . ,,,,,,
*JULI:,It⌈3's awful ⌉3 in the summer . ,,,,,,
*JACK:,  ⌊3 XX ⌋3 . ,,,,,,
*JULI:,I get (..) terrible . ,,,,,,
*JULI:,This is the other tack room ? ,,,,,,
*JULI:,(..) It doesn't look quite as nice ,,,,,,
