speaker,script,position1,function1,position2,function2,match,agreement
*LUCY:,⌊ Mhm ⌋ ,,,,,,
,(.) &=in But ,TI,T4,TI,I1,UNMATCH,I1
,(.) they had (.) big meetings . ,,,,,,
*LUCY:,(..) And ,,,,,,
,these people never bothered to go to the meetings . ,,,,,,
*LUCY:,To find out exactly what they would be ⌈ doing ⌉ and . ,,,,,,
*JOHN:,                                       ⌊ Yeah ⌋ . ,,,,,,
*JOHN:,Well y- I c- +/. ,,,,,,
*JOHN:,Some people just get s⌈tubborn ⌉ . ,,,,,,
*LUCY:,                      ⌊ Yeah ⌋ . ,,,,,,
*JOHN:,⌈2 You know ⌉2 I could see my mother . ,,,,,,
*LUCY:,⌊2 Yeah ⌋2 . ,,,,,,
*JOHN:,Doing that . ,,,,,,
*JOHN:,(.) Maybe . ,,,,,,
*X:,(.) &=in &=lengthened &=ex . ,,,,,,
*LUCY:,(..) Yeah . ,,,,,,
*LIND:,(..) Yeah ,,,,,,
,if it's an older home ,,,,,,
,you would think they'd ,,,,,,
,(..) wanna take advantage ⌈ of anything ⌉ they could get . ,,,,,,
*LUCY:,                          ⌊ Yeah ⌋ . ,,,,,,
*LIND:,(..) You know to modernize ⌈2 it . ,,,,,,
*LUCY:,                           ⌊2 Mhm ⌋2 . ,,,,,,
*LIND:,or just ⌉2 to ⌈3 make it ⌉3 more e⌈4fficient ⌉4 . ,,,,,,
*JOHN:,              ⌊3 Yeah ⌋3 . ,,,,,,
*JOHN:,                                  ⌊4 But ,UI,I1,UI,I2,UNMATCH,I1
,no ⌋4 . ,,,,,,
*LIND:,⌈5 or ⌉5 . ,,,,,,
*LUCY:,⌊5 Yeah ⌋5 . ,,,,,,
*JOHN:,⌊5 Y- ⌋5 +/. ,,,,,,
*JOHN:,(.) I know what you mean . ,,,,,,
*JOHN:,But some ⌈ people are just ⌉ ⌈2 so con⌉2⌈3trary . ,UI,T4,UI,T4,MATCH,
*LIND:,         ⌊ You know ⌋ ? ,,,,,,
*LUCY:,                             ⌊2 I know ⌋2 . ,,,,,,
*LIND:,                                        ⌊3 Oh no ,,,,,,
,I mean ,,,,,,
,I could see if ⌋3 it's someone that's . ,,,,,,
*JOHN:,(.) yeah ⌉3 . ,,,,,,
*LIND:,you know ,,,,,,
,(.) kinda been . ,,,,,,
*JOHN:,You know ? ,,,,,,
*LIND:,there for a hundred years and ,,,,,,
,(..) &=SNIFF . ,,,,,,
*ALLE:,(.) I wish ⌈ the planes came over ⌉ our house . ,,,,,,
*LIND:,           ⌊ likes it the way it is ⌋ . ,,,,,,
*LUCY:,I know it . ,,,,,,
*LUCY:,           ⌊ You'd be all set ⌋ . ,,,,,,
*DAN:,           ⌊ They'd want it falling ⌋ apart around them . ,,,,,,
*DAN:,as ⌈ they get ol⌉der . ,,,,,,
*LUCY:,   ⌊ &=TS &=lengthened ⌋ ,,,,,,
,(..) &=in (..) Now . ,,,,,,
*LIND:,(.) &=SNIFF ⌊ &=lengthened ⌋ . ,,,,,,
*LUCY:,          ⌈ Sab- ⌉ +... ,,,,,,
*DAN:,Well you g⌊et pl⌋anes coming over the house . ,,,,,,
*LIND:,          ⌊ X ⌋ . ,,,,,,
*DAN:,Now . ,,,,,,
*LUCY:,(..) You do . ,,,,,,
*LUCY:,You have those helicopters too ,,,,,,
,that land at the hospital ? ,,,,,,
*LUCY:,(.) They land at the ,,,,,,
,(.) that landing pad over ,,,,,,
,(.) by the Charles Ri⌈ver ⌉ ? ,,,,,,
*ALLE:,                     ⌊ &{l=X Hell &}l=X ⌋ ,,,,,,
,we get the ones that do the R- ,,,,,,
,(..) traffic on Rutherford A⌈venue . ,,,,,,
*LUCY:,                            ⌊ That's right too ⌋ . ,,,,,,
*JOHN:,                            ⌊ (.) Yeah ⌋ . ,,,,,,
*ALLE:,Too ⌉ . ,,,,,,
*LUCY:,(..) &=in I think Sabina said ,,,,,,
,(..) &=in her heat- (..) heating bill . ,,,,,,
*LUCY:,(..) Was lower than half . ,,,,,,
*LIND:,(..) &=SNIFF ⌈ &=lengthened ⌉ . ,,,,,,
*LUCY:,             ⌊ Last ⌋ year . ,,,,,,
*LUCY:,After she had the win⌈2dows . ,,,,,,
*JOHN:,                     ⌊2 I would bet ⌋2 . ,,,,,,
*ANNE:,                     ⌊2 No kidding ⌋2 . ,,,,,,
*LUCY:,because there's ⌉2 no draft . ,,,,,,
*LUCY:,&=in They insulate ⌈3 all a⌉3round the windows with . ,,,,,,
*JOHN:,                   ⌊3 Yeah ⌋3 . ,,,,,,
*LUCY:,&=in (..) Pat said they b- +/. ,,,,,,
*LUCY:,(..) First they blew in insulation . ,,,,,,
*LUCY:,Then they shoved in insulation ,,,,,,
,then they put more ,,,,,,
,(..) ⌈ something else ⌉ . ,,,,,,
*ANNE:,     ⌊ There's a bug in your ⌋ hair . ,,,,,,
*LUCY:,(..) ʔon on top ⌈2 of that ⌉2 . ,,,,,,
*ANNE:,                ⌊2 they're you go ⌋2 . ,,,,,,
*JOHN:,(..) Well it's ⌈3 gonna make your ⌉3 house much ea⌈4sier to ⌉4 heat . ,,,,,,
*LUCY:,               ⌊3 S:o ⌋3 ,,,,,,
,                                                ⌊4 Yeah ⌋4 . ,,,,,,
*LUCY:,Be much ⌈5 tighter ⌉5 . ,,,,,,
*JOHN:,        ⌊5 M:u⌋5ch . ,,,,,,
*DAN:,(..) What's Sab- +/. ,,,,,,
*DAN:,Sabina's Frank's ⌈ wife . ,,,,,,
*ANNE:,                 ⌊ Mhm ⌋ . ,,,,,,
*DAN:,Right ⌉ ? ,,,,,,
*LUCY:,(.) Yeah . ,,,,,,
*DAN:,(..) Frank probably had his house in fairly good shape though . ,,,,,,
*LUCY:,(.) ⌈ &=in Well their s⌉on is a carpenter . ,,,,,,
*DAN:,    ⌊ I would think ⌋ . ,,,,,,
*LUCY:,(.) ⌈2 So ⌉2 . ,,,,,,
*DAN:,    ⌊2 Yeah . ,,,,,,
*DAN:,And ⌋2 Frank's the type that would be puttering around ,,,,,,
,at all sorts of things ⌈3 usually ⌉3 anyway . ,,,,,,
*LUCY:,                       ⌊3 Yeah ⌋3 . ,,,,,,
*DAN:,He seems to be . ,,,,,,
*DAN:,(..) &=in &=lengthened Or at least collect⌈ing ⌉ . ,,,,,,
*LUCY:,                                          ⌊ No ⌋ ,,,,,,
,he col⌈2lects ⌉2 . ,,,,,,
*DAN:,      ⌊2 &=in At ⌋2 least collec⌈3ting ʔI ⌉3 uh &=ex . ,,,,,,
*LUCY:,                                ⌊3 Mhm ⌋3 . ,,,,,,
*LUCY:,Sabina every +/. ,,,,,,
*LUCY:,Every &{l=@ time we ⌈ put something out &}l=@ . ,,,,,,
*DAN:,                    ⌊ Collecting old sinks ⌋ . ,,,,,,
*LUCY:,&=laugh &=in &=laugh &=ex ⌉ ⌈2 &=laugh &=in &=laugh &=ex ⌉2 she'll [% laugh] say [% laugh] . ,,,,,,
*X:,                            ⌊2 &{l=X &=laugh &}l=X ⌋2 . ,,,,,,
*LUCY:,&=in ⌈3 &=lengthened Oh no ⌉3 . ,,,,,,
*DAN:,     ⌊3 Put a cover on it ⌋3 . ,,,,,,
*LUCY:,wait and put it out in the morning ,,,,,,
,he'll take &{l=@ it in the ⌈ cella:r . ,,,,,,
*LIND:,                           ⌊ &=laugh &=laugh &=laugh ⌋ . ,,,,,,
*DAN:,                           ⌊ &=laugh &=laugh &=laugh &=in ⌋ . ,,,,,,
*LUCY:,He ⌉ ⌈2 does ⌉2 . ,,,,,,
*DAN:,     ⌊2 Really ⌋2 . ,,,,,,
*LUCY:,he brings everything in the ⌈3 cellar &}l=@ ⌉3 . ,,,,,,
*DAN:,                            ⌊3 Put a co⌋3ver on it . ,,,,,,
*DAN:,(..) ⌈4 Well they ⌉4 told you . ,,,,,,
*LUCY:,     ⌊4 &=laugh &=in ⌋4 . ,,,,,,
*DAN:,that one day ,,,,,,
,what did we bring out ,,,,,,
,⌈ X ⌉ ⌈2 XX ⌉2 . ,,,,,,
*LUCY:,⌊ &=in ⌋ ⌊2 The sink ⌋2 . ,,,,,,
*DAVE:,      ⌊2 Da:n ⌋2 . ,,,,,,
*LUCY:,He took al- +/. ,,,,,,
*LUCY:,Remember ⌈ he took &{l=X on a &}l=X ⌉ +... ,,,,,,
*DAVE:,         ⌊ It's a great ga⌋:me up here . ,,,,,,
*DAVE:,Patriots are down by: ,,,,,,
,(..) seventeen now . ,,,,,,
*JOHN:,         ⌊ Oh: jeepers ⌋ . ,,,,,,
*DAN:,         ⌊ That's alright ,,,,,,
,they'll come ⌋ ⌈2 back ⌉2 . ,,,,,,
*DAVE:,               ⌊2 They're doing ⌋2 good . ,,,,,,
*DAN:,(..) They'll come back . ,,,,,,
*LUCY:,(..) &=laugh &=laugh . ,,,,,,
*JOHN:,(..) Bring back Doug Flutie . ,,,,,,
*LUCY:,(..) &=TS_SS_SS . ,,,,,,
*DAN:,(..) Nah ,,,,,,
,he:'s not good enough to play in this league . ,,,,,,
*JOHN:,(..) That's alright . ,,,,,,
*JOHN:,Put on the (..) Canadian Football League . ,,,,,,
*JOHN:,Get some entertain⌈ment . ,,,,,,
*DAN:,                  ⌊ &=laugh &=laugh &=laugh &=laugh &=laugh ⌋ . ,,,,,,
*JOHN:,Rather than handoff ⌉ to Therman this guy . ,,,,,,
*JOHN:,And handoff to this guy . ,,,,,,
*DAN:,&=in Actually they had a big problem with that . ,,,,,,
*DAN:,When they had a ,,,,,,
,(..) preseason game up ,,,,,,
,(.) in Toronto this year ? ,,,,,,
*DAN:,(..) One of the NFL preseason games was there ? ,,,,,,
*JOHN:,(..) Oh yeah . ,,,,,,
*DAN:,And it was like a (.) thirteen to ten thriller ,,,,,,
,with a lot of running ,,,,,,
,(..) Canadian fans just ,,,,,,
,(..) went away in droves . ,,,,,,
*DAN:,(..) So like five-thousand people showed up for it ,,,,,,
,they were bored ,,,,,,
,(..) the way that it's played . ,,,,,,
*JOHN:,Yeah . ,,,,,,
*JOHN:,Once you get used to Canadian football . ,,,,,,
*JOHN:,I would imagine you'd ,,,,,,
,(..) it would (.) be tough to f- +/. ,,,,,,
*JOHN:,(..) Be like watching ⌈ soccer ⌉ . ,,,,,,
*LIND:,                      ⌊ Those cl⌋ou:ds would mo:⌈2:ve ⌉2 . ,,,,,,
*LUCY:,                                                ⌊2 XX ⌋2 . ,,,,,,
*DAN:,Well they have midgets up there . ,,,,,,
*DAN:,(..) &=in Midgets that can't play in the NFL up there . ,,,,,,
*JOHN:,(..) ⌈ Nah ⌉ . ,,,,,,
*DAN:,     ⌊ S⌋tar and . ,,,,,,
*JOHN:,(..) They could play . ,,,,,,
*JOHN:,⌈ They just ⌉ +... ,,,,,,
*ANNE:,⌊ I think ⌋ your face is swollen . ,,,,,,
*ANNE:,I really do . ,,,,,,
*ANNE:,&{l=X Look &}l=X at the side of his face . ,,,,,,
*ANNE:,Doesn't it ⌈ look f- funny ⌉ ? ,,,,,,
*LUCY:,           ⌊ Turn this way ⌋ . ,,,,,,
*ANNE:,&=in &=lengthened (..) See how his lip goes down a little bit . ,,,,,,
*LUCY:,(..) right here maybe ,,,,,,
,(..) yeah . ,,,,,,
*DAN:,(..) Why ,,,,,,
,⌈ what did he do ⌉ . ,,,,,,
*ANNE:,⌊ &=in &=lengthened ⌋ . ,,,,,,
*LUCY:,(.) This- it's swollen right here . ,,,,,,
*LUCY:,It goes (.) all ,,,,,,
,right down ⌈ this way ⌉ . ,,,,,,
*ANNE:,           ⌊ Yeah ⌋ . ,,,,,,
*ANNE:,It's ⌈2 on that ⌉2 side of his face . ,,,,,,
*LUCY:,     ⌊2 Yeah ⌋2 . ,,,,,,
*JOHN:,(..) No it's it's +/. ,,,,,,
*JOHN:,(.) Might be swollen from the (.) infection . ,,,,,,
*LIND:,Let me see . ,,,,,,
*ANNE:,Yeah ,,,,,,
,that's what I mean . ,,,,,,
*ANNE:,Swollen from the infection . ,,,,,,
*DAN:,(..) Oh that's ⌈ the tooth ⌉ here oh . ,,,,,,
*ANNE:,               ⌊ XX ⌋ . ,,,,,,
*LUCY:,(.) Yeah . ,,,,,,
*LUCY:,(..) ⌈ It's right here ⌉ . ,,,,,,
*ANNE:,     ⌊ Don't you think ⌋ ? ,,,,,,
*ANNE:,(..) ⌈2 Yeah ⌉2 . ,,,,,,
*LUCY:,     ⌊2 Hm ⌋2 . ,,,,,,
*DAN:,(..) What did you have done . ,,,,,,
*JOHN:,(..) &=ex ,,,,,,
,(..) Basically nothing . ,,,,,,
*JOHN:,He just examined it . ,,,,,,
*JOHN:,He took an ex-ray ,,,,,,
,(..) What he did is he ,,,,,,
,(..) he put a pro:be in between the gum and the tooth ,,,,,,
,(..) and it's supposed to only go in one millimeter in a ⌈ healthy tooth ⌉ . ,,,,,,
*DAN:,                                                         ⌊ Yeah . ,,,,,,
*DAN:,I had ⌋ the whole mouth done &{l=X that &}l=X . ,,,,,,
*DAN:,That's a ⌈2 real fun feeling ⌉2 . ,,,,,,
*JOHN:,         ⌊2 A:nd u:m ⌋2 ,,,,,,
,(.) it went ⌈3 in s⌉3:ix millimeters . ,,,,,,
*DAN:,            ⌊3 &=laugh ⌋3 . ,,,,,,
*JOHN:,To right down in there ,,,,,,
,he says this ,,,,,,
,(..) gum is breaking down . ,,,,,,
*JOHN:,(..) But his analysis is ,UI,T4,UI,T4,MATCH,
,I've got a crown here ? ,,,,,,
*JOHN:,(..) And the tooth under the crown ,,,,,,
,that's that's ,,,,,,
,(.) whatever's left of it ,,,,,,
,(..) is (..) c- +/. ,,,,,,
*JOHN:,I must've cracked it . ,,,,,,
*LUCY:,(..) Mm: . ,,,,,,
*JOHN:,And (.) through a period of weeks ,,,,,,
,bacteria has gotten in there ,,,,,,
,and it ⌈ causes ⌉ +... ,,,,,,
*LIND:,       ⌊ So he knows ⌋ it's infected ? ,,,,,,
*LIND:,Did he give you an antibiotic ? ,,,,,,
*JOHN:,Oh yeah . ,,,,,,
*JOHN:,I gi- +/. ,,,,,,
*JOHN:,⌈ Oh yeah ⌉ . ,,,,,,
*LIND:,⌊ &{l=X Oh no &}l=X ⌋ . ,,,,,,
*JOHN:,I took my first one ,,,,,,
,go- +/. ,,,,,,
*JOHN:,⌈ On my way up here . ,,,,,,
*ANNE:,⌊ &=in &=lengthened ⌋ . ,,,,,,
*JOHN:,I stopped ⌉ at a store . ,,,,,,
*ANNE:,&=in . ,,,,,,
*JOHN:,So I'm just looking at ⌈ my watch ⌉ . ,,,,,,
*LUCY:,                       ⌊ Now how many ⌋ ,,,,,,
,(.) How ⌈2 many a day ⌉2 . ,,,,,,
*JOHN:,        ⌊2 Soon as he ⌋2 hits that grill . ,,,,,,
*JOHN:,(..) I'm gonna take my supper pill . ,,,,,,
*ANNE:,⌈ &=laugh &=ex &=lengthened ⌉ . ,,,,,,
*JOHN:,⌊ &=laugh &=laugh &=laugh ⌋ ,,,,,,
,⌈2 &=laugh &=lengthened &=laugh &=laugh ⌉2 . ,,,,,,
*LUCY:,⌊2 &{l=@ So- (.) so that ⌋2 ⌈3 you can &}l=@ ⌉3 . ,,,,,,
*ANNE:,                            ⌊3 &=laugh &=laugh &=in ⌋3 . ,,,,,,
*DAN:,⌈4 &=laugh &=lengthened &=laugh &=laugh ⌉4 ⌈5 &=laugh ⌉5 ⌈6 &=laugh &=laugh ⌉6 . ,,,,,,
*JOHN:,⌊4 &=laugh &=lengthened ⌋4                 ⌊5 &=laugh ⌋5 . ,,,,,,
*LUCY:,                                           ⌊5 &=laugh &=in ⌋5 ,,,,,,
,                                                       ⌊6 &{l=@ eat in ⌋6 ⌈7 peace &}l=@ . ,,,,,,
*JOHN:,                                                                          ⌊7 &{l=X Go:ll &}l=X ⌋7 . ,,,,,,
*ANNE:,                                                                          ⌊7 &=ex &=in ⌋7 . ,,,,,,
*LUCY:,&=in ⌉7 ,,,,,,
,⌈8 &=laugh &=laugh ⌉8 . ,,,,,,
*JOHN:,⌊8 (.) ʔuh Yeah ⌋8 I don't know . ,,,,,,
*JOHN:,It's really ,,,,,,
,(..) That's why I went out and bought the coffee . ,,,,,,
*JOHN:,&{l=X See it &}l=X seemed to help . ,,,,,,
*JOHN:,Maybe it's the hot . ,,,,,,
*LUCY:,(.) Soothe ? ,,,,,,
*JOHN:,Yeah⌈: ⌉ . ,,,,,,
*LUCY:,    ⌊ The ⌋ warmth ? ,,,,,,
*JOHN:,Cause ⌈2 well I ⌉2 just went to . ,,,,,,
*LUCY:,      ⌊2 Mm ⌋2 . ,,,,,,
*JOHN:,(..) an endodontist . ,,,,,,
*JOHN:,Cause I have an old dentist . ,,,,,,
*JOHN:,And he doesn't really . ,,,,,,
*LIND:,(..) ⌈ Just a general ⌉ . ,,,,,,
*JOHN:,     ⌊ do emergencies ⌋ . ,,,,,,
*JOHN:,He only works three days ⌈2 a week ⌉2 . ,,,,,,
*LIND:,                         ⌊2 &=SNIFF ⌋2 . ,,,,,,
*LUCY:,(..) ⌈3 Mm ⌉3 . ,,,,,,
*JOHN:,     ⌊3 So ⌋3 he sent me to this root canal guy . ,,,,,,
*JOHN:,Like (.) a couple years ago . ,,,,,,
*JOHN:,(..) Who was good . ,,,,,,
*JOHN:,(..) So I called him ,,,,,,
,and he said oh ,,,,,,
,you know . ,,,,,,
*JOHN:,(..) Yeah ,,,,,,
,come on over . ,,,,,,
*JOHN:,I don't know if it's a root canal thing ,,,,,,
,and he said gee ,,,,,,
,it's not a root canal . ,,,,,,
*JOHN:,(..) He ⌈ said that ⌉ +... ,,,,,,
*DAVE:,        ⌊ Dan⌋ny ,,,,,,
,you just missed the best play of the game . ,,,,,,
*DAVE:,(..) The Buffalo punt returner ,,,,,,
,just stood up five Patriot guys . ,,,,,,
*DAVE:,And ran it in for a touchdown . ,,,,,,
*JOHN:,&{l=P &{l=VOX Aw: ⌈ God &}l=VOX &}l=P ⌉ . ,,,,,,
*LUCY:,                  ⌊ &=laugh &=ex &=lengthened ⌋ . ,,,,,,
*JOHN:,What's the score ⌈2 now ⌉2 . ,,,,,,
*LUCY:,                 ⌊2 &=laugh ⌋2 &=laugh &=laugh ⌈3 &=laugh ⌉3 . ,,,,,,
*DAVE:,                                               ⌊3 Thirty⌋3-eight to four⌈4teen ⌉4 . ,,,,,,
*LUCY:,                                                                        ⌊4 &=in ⌋4 ⌈5 Oh [% laugh] God [% laugh] ⌉5 . ,,,,,,
*JOHN:,                                                                                   ⌊5 &{l=WH Ah: &}l=WH ⌋5 . ,,,,,,
*LUCY:,&=in &=ex . ,,,,,,
*JOHN:,(..) Depressing . ,,,,,,
*LIND:,(..) Who's ⌈ quarterback ⌉ . ,,,,,,
*DAVE:,           ⌊ After ⌋ +/. ,,,,,,
*DAVE:,After they fumbled a snap ,,,,,,
,and Bledsoe recovered ⌈ it in the end zone ⌉ . ,,,,,,
*LIND:,                      ⌊ &{l=P Oh it's Bledsoe &}l=P ⌋ . ,,,,,,
*DAVE:,(..) And out of pity ,,,,,,
,the ref gave it not a safety . ,,,,,,
*LUCY:,&=laugh &=ex ⌈ &=lengthened &=laugh &=laugh &=laugh ⌉ . ,,,,,,
*DAVE:,             ⌊ And let em have it on the half ⌋ yard line . ,,,,,,
*LUCY:,(..) &=ex . ,,,,,,
*JOHN:,(..) Dave . ,,,,,,
*LUCY:,They have that ⌈ TV really loud Linda . ,,,,,,
*JOHN:,               ⌊ Find out the Atlanta score for me . ,,,,,,
*JOHN:,If you see it in TV ⌋ . ,,,,,,
*LUCY:,I can hear it ,,,,,,
,(.) down here ⌉ . ,,,,,,
*DAN:,(..) Who they playing John . ,,,,,,
*JOHN:,(..) I don't even know who they're playing . ,,,,,,
*JOHN:,I forget . ,,,,,,
*LIND:,(.) David who they playing . ,,,,,,
*DAN:,I just saw ⌈ some (.) s⌉⌈2cores ⌉2 . ,,,,,,
*DAVE:,           ⌊ What ⌋ ? ,,,,,,
*LIND:,                        ⌊2 (.) Who are they ⌋2 playing . ,,,,,,
*DAVE:,Buffalo . ,,,,,,
*JOHN:,(..) But I finally get into a football pool this year . ,TI,T4,TI,T4,MATCH,
*JOHN:,I got so . ,,,,,,
*DAN:,(.) &=ex . ,,,,,,
*JOHN:,sick of ⌈ everybody ⌉ . ,,,,,,
*LIND:,        ⌊ &=in ⌋ . ,,,,,,
*JOHN:,(..) checking scores Monday morning ,,,,,,
,I ⌈ fel⌉⌈2t uh ⌉2 . ,,,,,,
*LUCY:,  ⌊ &=laugh ⌋ . ,,,,,,
*DAN:,        ⌊2 &{l=P &=laugh &=laugh &=laugh ⌋2 &=laugh &=laugh ⌈3 &=laugh &}l=P ⌉3 . ,,,,,,
*LUCY:,                                                            ⌊3 Left ⌋3 ⌈4 out ? ,,,,,,
*JOHN:,                                                                       ⌊4 Left out . ,,,,,,
*LUCY:,&=in &=ex &=lengthened &=laugh &=laugh &=laugh ⌉4 ⌈5 &=laugh &=laugh ⌉5 . ,,,,,,
*JOHN:,yeah I felt uh (.)                            de⌋4⌊5prived ⌋5 . ,,,,,,
*DAN:,                                                  ⌊5 &{l=X right &}l=X ⌋5 . ,,,,,,
*JOHN:,XXX⌈6X ⌉6 . ,,,,,,
*LUCY:,   ⌊6 &=laugh ⌋6 ⌈7 &=laugh ⌉7 . ,,,,,,
*DAN:,   ⌊6 You wanna ⌋6 ⌊7 waste ⌋7 your dollar ,,,,,,
,like everybo⌈8dy else ⌉8 ⌈9 every ⌉9 ⌈ week ⌉ . ,,,,,,
*ANNE:,            ⌊8 &=laugh &=lengthened ⌋8 . ,,,,,,
*LUCY:,            ⌊8       Oh⌋8⌊9: ⌋9 . ,,,,,,
*DAVE:,                                     ⌊ Danny ⌋ ,,,,,,
,⌈2 you wanna play football ⌉2 ? ,,,,,,
*JOHN:,⌊2 Nah this is just a ⌋2 (.) g- local thing . ,,,,,,
*DAN:,(.) ʔAh ,,,,,,
,⌈ not ⌉ right now Dave . ,,,,,,
*JOHN:,⌊ So ⌋ +... ,,,,,,
*DAN:,&=in &=lengthened . ,,,,,,
*DAVE:,(..) Will you play later ? ,,,,,,
*DAN:,(..) I don't know . ,,,,,,
*JOHN:,It was a hundred ⌈ dollars . ,,,,,,
*DAN:,                 ⌊ I'll keep telling you not right now ⌋ . ,,,,,,
*JOHN:,to cover the whole season ⌉ . ,,,,,,
*DAN:,until ⌈2 the day just ⌉2 goes by ⌈3 maybe ⌉3 . ,,,,,,
*DAVE:,      ⌊2 Hunh ⌋2 ? ,,,,,,
*JANE:,                                 ⌊3 I don't ⌋3 care . ,,,,,,
*GLEN:,My turn to play XX . ,,,,,,
*DAVE:,Yeah . ,,,,,,
*DAVE:,(..) Danny just said he might play later . ,,,,,,
*JANE:,(.) XX⌈XX ⌉ . ,,,,,,
*ANNE:,      ⌊ I waste⌋d my ⌈2 time ⌉2 . ,,,,,,
*JOHN:,                     ⌊2 &=ex ⌋2 . ,,,,,,
*ANNE:,It's: too bad the sun didn't come out . ,,,,,,
*ANNE:,(..) . ,,,,MATCH,23,
@End,,,,,UNMATCH,16,
